"sex","age","disease","dw_raw","dw_adj"
2,100,"coronary_heart_disease",0.0398522401397583,0.0594492819901864
1,0,"depression",0.102013918660049,0.103891529535783
2,0,"depression",0.100577974867067,0.102059916847535
1,1,"depression",0.112841271409947,0.115301031690349
2,1,"depression",0.11181454391467,0.113817240667961
1,2,"depression",0.124817796440556,0.127963540129418
2,2,"depression",0.124306462198808,0.126929010657737
1,3,"depression",0.139186607122191,0.144177687780087
2,3,"depression",0.139411463058261,0.143884814118012
1,4,"depression",0.156469891875132,0.164918214073299
2,4,"depression",0.157729393028625,0.165794549063095
1,5,"depression",0.175189437458302,0.187223263619571
2,5,"depression",0.177673269778759,0.189485038497001
1,6,"depression",0.193001311441764,0.206221283793595
2,6,"depression",0.196658544403607,0.20959318407056
1,7,"depression",0.206689879974274,0.215452487170096
2,7,"depression",0.211091504618115,0.218939996607948
1,8,"depression",0.213461150704694,0.217163391411435
2,8,"depression",0.217912439470628,0.220146825224493
1,9,"depression",0.21432437031249,0.218186655750751
2,9,"depression",0.218250873328259,0.220862110752465
1,10,"depression",0.2117269980601,0.218707200591652
2,10,"depression",0.214740260228714,0.221224046405708
1,11,"depression",0.208272434346002,0.21891633169473
2,11,"depression",0.210172211330048,0.221374002372992
1,12,"depression",0.206460565470341,0.219008154660057
2,12,"depression",0.20718688581426,0.221454711459933
1,13,"depression",0.206257117341704,0.219268691168075
2,13,"depression",0.205404190427002,0.22204166079443
1,14,"depression",0.206006705133773,0.219744378623028
2,14,"depression",0.203096540602326,0.22331258841989
1,15,"depression",0.20569760285885,0.220270192586665
2,15,"depression",0.200742610092834,0.224811286210839
1,16,"depression",0.205318200068283,0.220679755026783
2,16,"depression",0.198800762197584,0.226071675060079
1,17,"depression",0.204857038671744,0.220805585670334
2,17,"depression",0.197713163696049,0.226617947427717
1,18,"depression",0.204291823291629,0.220575796028986
2,18,"depression",0.197322319804512,0.226253438067255
1,19,"depression",0.203631273083099,0.220102290226475
2,19,"depression",0.197120603243858,0.225294624058814
1,20,"depression",0.202910361623165,0.219493174176076
2,20,"depression",0.197021097021582,0.224033148905192
1,21,"depression",0.202163658529726,0.218855805973693
2,21,"depression",0.196937345191643,0.222756613861299
1,22,"depression",0.201425256572372,0.218296396254315
2,22,"depression",0.196783094009267,0.221746543517794
1,23,"depression",0.200669322554271,0.217803535534
2,23,"depression",0.196398158507068,0.221017556279616
1,24,"depression",0.199873718838196,0.217306434639876
2,24,"depression",0.195756038399532,0.22038040530361
1,25,"depression",0.199077270976,0.21682128427556
2,25,"depression",0.194970878609986,0.219807177806564
1,26,"depression",0.198318198723686,0.216364131908984
2,26,"depression",0.194155568740944,0.219270318879671
1,27,"depression",0.197634150960122,0.215950896585037
2,27,"depression",0.193421243644216,0.218742569090538
1,28,"depression",0.197048468800367,0.215595379036241
2,28,"depression",0.192759624390083,0.218218895243258
1,29,"depression",0.196535059124148,0.215286601128222
2,29,"depression",0.192096633608895,0.217717187909548
1,30,"depression",0.196057393968324,0.21500334643837
2,30,"depression",0.191443301615974,0.217244728241281
1,31,"depression",0.195579335212015,0.214724525438308
2,31,"depression",0.190810509476216,0.216808742799141
1,32,"depression",0.19506510198757,0.214429160813707
2,32,"depression",0.190208997618704,0.216416414630975
1,33,"depression",0.194506460474475,0.21411176234307
2,33,"depression",0.189649465052375,0.216075847748729
1,34,"depression",0.193927517111241,0.21378636010645
2,34,"depression",0.18912430685354,0.215781881714086
1,35,"depression",0.193341173839885,0.213461305709953
2,35,"depression",0.188616861854733,0.215521852113786
1,36,"depression",0.192760181040821,0.213144900415794
2,36,"depression",0.188110654684701,0.21528317541884
1,37,"depression",0.192197136842434,0.212845396889497
2,37,"depression",0.187589387497213,0.215053332911018
1,38,"depression",0.191645283914172,0.212550252064005
2,38,"depression",0.187034914227565,0.214827386542039
1,39,"depression",0.191096159187241,0.212253937691427
2,39,"depression",0.186458335307846,0.214613606134877
1,40,"depression",0.190559606839296,0.211975117462315
2,40,"depression",0.185887112261445,0.21441930708851
1,41,"depression",0.190045361668561,0.211732359775003
2,41,"depression",0.185348374527965,0.214251782373381
1,42,"depression",0.189563058049024,0.211544161232403
2,42,"depression",0.184868947049746,0.214118310427145
1,43,"depression",0.189133931736567,0.211431252262142
2,43,"depression",0.184464549072356,0.214026182728306
1,44,"depression",0.188751116520222,0.211381107947541
2,44,"depression",0.184116699447931,0.213970455246533
1,45,"depression",0.188382250165895,0.211362376755685
2,45,"depression",0.183800908134293,0.213940071063592
1,46,"depression",0.187995235055392,0.211343746204079
2,46,"depression",0.183492879613277,0.21392399171488
1,47,"depression",0.187558241691199,0.211293919514046
2,47,"depression",0.18316848661312,0.213911186964545
1,48,"depression",0.187055668927658,0.211199144444587
2,48,"depression",0.182835388145566,0.21391132044096
1,49,"depression",0.186509223873699,0.211080322328176
2,49,"depression",0.182509634322871,0.213931743899599
1,50,"depression",0.185943084704233,0.210958130002461
2,50,"depression",0.182179872628937,0.213957962848146
1,51,"depression",0.185381154244754,0.210853199332587
2,51,"depression",0.181834832936039,0.213975477925754
1,52,"depression",0.184847049991454,0.210786123997724
2,52,"depression",0.181463333470345,0.213969785889056
1,53,"depression",0.184348386311506,0.210759054240261
2,53,"depression",0.181072379704402,0.213936083705516
1,54,"depression",0.18386920259295,0.210758229100595
2,54,"depression",0.180669581405085,0.213884047594394
1,55,"depression",0.183397645862325,0.210780368379916
2,55,"depression",0.180244807044159,0.213820894180701
1,56,"depression",0.18292198621981,0.210822198773972
2,56,"depression",0.179788027458408,0.213753834305121
1,57,"depression",0.182430615702023,0.210880450557277
2,57,"depression",0.179289330982745,0.213690070491894
1,58,"depression",0.181950112054065,0.210979456466161
2,58,"depression",0.178747309680126,0.213620424845804
1,59,"depression",0.181488119900805,0.211121463988449
2,59,"depression",0.17816909603976,0.213540107139668
1,60,"depression",0.181005036813812,0.211270025687395
2,60,"depression",0.177557679758925,0.213462880977828
1,61,"depression",0.180461688348987,0.211388600558959
2,61,"depression",0.176916033892217,0.213402490685748
1,62,"depression",0.179819416172364,0.211440574319586
2,62,"depression",0.176247109840791,0.213372667725108
1,63,"depression",0.17906932499065,0.211420010657347
2,63,"depression",0.175559780528404,0.213365624119434
1,64,"depression",0.17823868946826,0.211351292724596
2,64,"depression",0.174852556295555,0.213361592554979
1,65,"depression",0.177343461849163,0.211243290539291
2,65,"depression",0.174112986003748,0.21335633448911
1,66,"depression",0.176399377709782,0.211104881633673
2,66,"depression",0.17332884851022,0.213345611853618
1,67,"depression",0.175421907087272,0.210944936458279
2,67,"depression",0.172488180113309,0.213325187719252
1,68,"depression",0.174370232102956,0.210729106429409
2,68,"depression",0.171556718108771,0.213221567281794
1,69,"depression",0.173236115309083,0.210451703155477
2,69,"depression",0.170544281092525,0.213009336401577
1,70,"depression",0.172082561523094,0.210164418204104
2,70,"depression",0.16950440210025,0.212756313990023
1,71,"depression",0.170970973354536,0.209918680664296
2,71,"depression",0.168489383081506,0.212530068673027
1,72,"depression",0.169961190439644,0.209765695794212
2,72,"depression",0.167550290326767,0.212397896420959
1,73,"depression",0.169094003011345,0.209746978763674
2,73,"depression",0.16672358891829,0.212353503386666
1,74,"depression",0.168327290644591,0.209828243002717
2,74,"depression",0.165973685792242,0.212330688784702
1,75,"depression",0.16759649933272,0.209946953031609
2,75,"depression",0.165243561284994,0.212306790672681
1,76,"depression",0.166838251869371,0.210040492740778
2,76,"depression",0.164477225206637,0.212259159510979
1,77,"depression",0.165990331199632,0.210046147123362
2,77,"depression",0.163619744096032,0.212165171397693
1,78,"depression",0.165029753988963,0.209926157717224
2,78,"depression",0.162656365096634,0.211913437144816
1,79,"depression",0.163999761318696,0.209722452571491
2,79,"depression",0.161625531902561,0.211477505525871
1,80,"depression",0.162937835422182,0.209491772709733
2,80,"depression",0.160552609965784,0.210961943004016
1,81,"depression",0.161880557671427,0.209290650534677
2,81,"depression",0.159462371696235,0.210470524117029
1,82,"depression",0.160863577829467,0.209175413222098
2,82,"depression",0.158378951176028,0.210106094630889
1,83,"depression",0.159882363542149,0.209172840339476
2,83,"depression",0.157282022480583,0.209882526048423
1,84,"depression",0.158912853712185,0.209245298805275
2,84,"depression",0.156156399839404,0.20973079182981
1,85,"depression",0.1579606245368,0.20935244349655
2,85,"depression",0.155032801169535,0.209628969155531
1,86,"depression",0.157031118514897,0.209453884974771
2,86,"depression",0.15394107918442,0.209555225778086
1,87,"depression",0.156129651530868,0.209509161531486
2,87,"depression",0.152910253840357,0.209487779460571
1,88,"depression",0.155267891064556,0.20949789493538
2,88,"depression",0.151964886895009,0.209432662000906
1,89,"depression",0.154441509246237,0.209447052499781
2,89,"depression",0.151083987024385,0.20940435840374
1,90,"depression",0.153632047638529,0.209387155703783
2,90,"depression",0.150228403667918,0.209393802361192
1,91,"depression",0.152821437371333,0.209348699389082
2,91,"depression",0.149359889135572,0.209391935831037
1,92,"depression",0.151991989849519,0.209362160773578
2,92,"depression",0.1484410825491,0.209389703318994
1,93,"depression",0.151139572601435,0.209440190030861
2,93,"depression",0.147460970345525,0.209389373105922
1,94,"depression",0.150276323138731,0.209562511421307
2,94,"depression",0.146445595973478,0.209396982016386
1,95,"depression",0.149409134279503,0.209710216397661
2,95,"depression",0.14541353494465,0.20940912814508
1,96,"depression",0.148544745039237,0.209864358454484
2,96,"depression",0.144382870021617,0.209422409294899
1,97,"depression",0.14768974035821,0.210005938742394
2,97,"depression",0.143371181676557,0.209433422516128
1,98,"depression",0.146844015608068,0.210134931691769
2,98,"depression",0.142378172787701,0.209442167450888
1,99,"depression",0.146003133783042,0.2102640038731
2,99,"depression",0.141392041617517,0.209450912750794
1,100,"depression",0.145167067150795,0.210393155335051
2,100,"depression",0.140412740529963,0.209459658415862
1,0,"diabetes",0,0
2,0,"diabetes",0,0
1,1,"diabetes",0,0
2,1,"diabetes",0,0
1,2,"diabetes",0,0
2,2,"diabetes",0,0
1,3,"diabetes",0,0
2,3,"diabetes",0,0
1,4,"diabetes",0,0
2,4,"diabetes",0,0
1,5,"diabetes",0,0
2,5,"diabetes",0,0
1,6,"diabetes",0,0
2,6,"diabetes",0,0
1,7,"diabetes",0,0
2,7,"diabetes",0,0
1,8,"diabetes",0,0
2,8,"diabetes",0,0
1,9,"diabetes",0,0
2,9,"diabetes",0,0
1,10,"diabetes",0,0
2,10,"diabetes",0,0
1,11,"diabetes",0,0
2,11,"diabetes",0,0
1,12,"diabetes",0,0
2,12,"diabetes",0,0
1,13,"diabetes",0,0
2,13,"diabetes",0,0
1,14,"diabetes",0,0
2,14,"diabetes",0,0
1,15,"diabetes",0.0499066892242762,0.0536745651626352
2,15,"diabetes",0.048820709549928,0.0563402357549106
1,16,"diabetes",0.0501621600452894,0.0540083238751922
2,16,"diabetes",0.0493106670739341,0.0567123341487447
1,17,"diabetes",0.0504189386136487,0.0543441579632621
2,17,"diabetes",0.0498055417402256,0.0570868900618426
1,18,"diabetes",0.0506704179790736,0.0546725532802017
2,18,"diabetes",0.0503065554597967,0.0574463148637102
1,19,"diabetes",0.0509165059075132,0.0549933500985089
2,19,"diabetes",0.0508137934614565,0.0577902923646055
1,20,"diabetes",0.0511671279076196,0.055320848605952
2,20,"diabetes",0.0513255477460564,0.0581452370150301
1,21,"diabetes",0.051432407098066,0.0556696939950503
2,21,"diabetes",0.0518400392973527,0.0585382241989149
1,22,"diabetes",0.0517226831698666,0.0560549135332927
2,22,"diabetes",0.0523554168146282,0.0589971042559706
1,23,"diabetes",0.0520178442646766,0.0564594041953746
2,23,"diabetes",0.0528623867597335,0.0595302840141328
1,24,"diabetes",0.0523111274178913,0.0568736332983156
2,24,"diabetes",0.0533618507671874,0.0601212840455432
1,25,"diabetes",0.0526336093933368,0.0573249107181968
2,25,"diabetes",0.0538675910818838,0.060761158413031
1,26,"diabetes",0.0530171631846248,0.0578414515790389
2,26,"diabetes",0.0543939208201763,0.061440652298939
1,27,"diabetes",0.0534947294658019,0.0584526243799073
2,27,"diabetes",0.0549557196033193,0.0621501292503387
1,28,"diabetes",0.0540804118104448,0.0591706545790074
2,28,"diabetes",0.0555496444026717,0.0628865203024875
1,29,"diabetes",0.05475606010184,0.0599803725759246
2,29,"diabetes",0.0561668145669007,0.0636579657415529
1,30,"diabetes",0.0555069849341994,0.060870887192784
2,30,"diabetes",0.0568145070780222,0.0644715800769361
1,31,"diabetes",0.0563178888151829,0.0618308265360369
2,31,"diabetes",0.0575003438260606,0.0653348565006605
1,32,"diabetes",0.0571726620741401,0.0628481764555952
2,32,"diabetes",0.0582323344801503,0.0662557145117228
1,33,"diabetes",0.0580963735513464,0.0639522044485125
2,33,"diabetes",0.0590364115847952,0.0672627401174298
1,34,"diabetes",0.0591046300737493,0.0651571469440147
2,34,"diabetes",0.0599106208460702,0.068355182450638
1,35,"diabetes",0.0601648710541848,0.0664259540688062
2,35,"diabetes",0.0608200341511914,0.0694956234399865
1,36,"diabetes",0.0612421772104651,0.067718642368398
2,36,"diabetes",0.0617275904170926,0.0706441200697498
1,37,"diabetes",0.0622990660122221,0.0689920237578108
2,37,"diabetes",0.0625939945703507,0.071758042030859
1,38,"diabetes",0.0633346082208985,0.0702432466209593
2,38,"diabetes",0.0634064822638016,0.0728283750165673
1,39,"diabetes",0.0643731144606042,0.0715003749098712
2,39,"diabetes",0.0641891655785374,0.073881750992008
1,40,"diabetes",0.0654129597594754,0.0727642130384221
2,40,"diabetes",0.0649570698191199,0.0749274639412669
1,41,"diabetes",0.0664524336258114,0.0740356431793536
2,41,"diabetes",0.0657260137026676,0.0759753929321303
1,42,"diabetes",0.0674897403326814,0.0753156266701367
2,42,"diabetes",0.0665125928031652,0.0770359988544219
1,43,"diabetes",0.0685498602019406,0.0766313196781542
2,43,"diabetes",0.0673353429712485,0.0781262659481777
1,44,"diabetes",0.0696342168223689,0.077982891833091
2,44,"diabetes",0.0681839030774104,0.0792396389121939
1,45,"diabetes",0.0707038176627396,0.0793287421385878
2,45,"diabetes",0.0690311134505965,0.0803506438957797
1,46,"diabetes",0.0717172818160246,0.0806243786025025
2,46,"diabetes",0.0698484532890202,0.0814323693332914
1,47,"diabetes",0.0726310472737693,0.0818225769153432
2,47,"diabetes",0.0706061058480464,0.0824565196130087
1,48,"diabetes",0.0734319238176921,0.0829098608672185
2,48,"diabetes",0.0712955296711257,0.0834133974181515
1,49,"diabetes",0.0741436212042163,0.0839114502613675
2,49,"diabetes",0.0719339337994838,0.0843185728817901
1,50,"diabetes",0.0747771810502784,0.0848370043248136
2,50,"diabetes",0.0725295957217041,0.0851811142629515
1,51,"diabetes",0.0753443889792108,0.0856969821595286
2,51,"diabetes",0.0730912015609706,0.0860106093736047
1,52,"diabetes",0.0758576515428326,0.0865025454559482
2,52,"diabetes",0.0736277974715556,0.0868171203470488
1,53,"diabetes",0.0762899203780543,0.0872195943162425
2,53,"diabetes",0.0741282505649795,0.0875821461213579
1,54,"diabetes",0.0766303493746913,0.0878367693002062
2,54,"diabetes",0.0745850784346286,0.0882968695763785
1,55,"diabetes",0.0769168283859689,0.0884011206664012
2,55,"diabetes",0.0750134002717048,0.0889869316329385
1,56,"diabetes",0.077188018435961,0.0889611363946194
2,56,"diabetes",0.0754287477332282,0.0896788527731145
1,57,"diabetes",0.0774831770528934,0.0895665852173199
2,57,"diabetes",0.075847021514957,0.0903999991817204
1,58,"diabetes",0.0778048790905619,0.0902183071811711
2,58,"diabetes",0.0762661249802616,0.0911472504278482
1,59,"diabetes",0.0781269314247654,0.0908834812346772
2,59,"diabetes",0.0766751648960227,0.0919025773263241
1,60,"diabetes",0.0784458374874078,0.0915623918138902
2,60,"diabetes",0.077077168267471,0.0926717778910855
1,61,"diabetes",0.0787580441769652,0.0922553307222387
2,61,"diabetes",0.0774752316662532,0.0934608434639352
1,62,"diabetes",0.0790599440782111,0.0929625973512668
2,62,"diabetes",0.0778725189953109,0.0942759693223522
1,63,"diabetes",0.0793469820108092,0.0936818172695381
2,63,"diabetes",0.0782788453979568,0.0951332718668547
1,64,"diabetes",0.0796213492915889,0.0944131442587302
2,64,"diabetes",0.078692143700154,0.0960298320433058
1,65,"diabetes",0.0798895933683563,0.0951607711218089
2,65,"diabetes",0.079097572826086,0.0969428319516327
1,66,"diabetes",0.0801583544516591,0.0959290228126981
2,66,"diabetes",0.0794799877758586,0.0978485786555441
1,67,"diabetes",0.0804343631882055,0.0967223644613384
2,67,"diabetes",0.079823969122022,0.098722493252958
1,68,"diabetes",0.0807150375776073,0.0975453639019213
2,68,"diabetes",0.0801248632881756,0.0995670335207827
1,69,"diabetes",0.0809959004705129,0.098395909953409
2,69,"diabetes",0.0803922865991695,0.100397728784033
1,70,"diabetes",0.0812809505942005,0.0992684182610461
2,70,"diabetes",0.0806321449744143,0.101208840168469
1,71,"diabetes",0.0815742432518891,0.100157103768226
2,71,"diabetes",0.0808504517308169,0.101994468613052
1,72,"diabetes",0.0818798934085952,0.101055969118487
2,72,"diabetes",0.0810533089179997,0.102748567481241
1,73,"diabetes",0.0822072991697829,0.101971284173967
2,73,"diabetes",0.0812385679496364,0.103464111784493
1,74,"diabetes",0.0825540011075461,0.102907620855224
2,74,"diabetes",0.0814019004774654,0.104143838105974
1,75,"diabetes",0.0829062109608186,0.103856025918922
2,75,"diabetes",0.0815462282644373,0.104796453332608
1,76,"diabetes",0.0832499074801498,0.104807209328984
2,76,"diabetes",0.0816745095444649,0.105430926888957
1,77,"diabetes",0.083570839034873,0.105751537600286
2,77,"diabetes",0.0817897325608781,0.106056470893668
1,78,"diabetes",0.083867364385286,0.106683510928889
2,78,"diabetes",0.0818928574096741,0.106658451701037
1,79,"diabetes",0.0841487014665058,0.107609132539938
2,79,"diabetes",0.0819817899301843,0.107229962144097
1,80,"diabetes",0.0844167550475379,0.108535967815518
2,80,"diabetes",0.0820549567366195,0.107792347660308
1,81,"diabetes",0.0846734630841456,0.1094718502754
2,81,"diabetes",0.0821107875354965,0.108367420367581
1,82,"diabetes",0.0849207938028593,0.110424885325457
2,82,"diabetes",0.0821477182495553,0.108977462826292
1,83,"diabetes",0.0851499421728433,0.111401000488339
2,83,"diabetes",0.0821535197141498,0.10962847482142
1,84,"diabetes",0.085359365554029,0.112395225017672
2,84,"diabetes",0.0821292041645689,0.110306225294012
1,85,"diabetes",0.0855620547103598,0.113399306167128
2,85,"diabetes",0.0820930869319159,0.111002891378542
1,86,"diabetes",0.0857711305714792,0.114404690527441
2,86,"diabetes",0.082063465587001,0.111710455391927
1,87,"diabetes",0.0859998439970206,0.115402519835203
2,87,"diabetes",0.082058614021511,0.112420693872666
1,88,"diabetes",0.0862507090829312,0.116375265134793
2,88,"diabetes",0.0820777423354898,0.113116657535647
1,89,"diabetes",0.0865150578086689,0.11732806771516
2,89,"diabetes",0.0821086703261902,0.113803678124175
1,90,"diabetes",0.0867894475668974,0.11828648937813
2,90,"diabetes",0.0821525906497122,0.114507263007277
1,91,"diabetes",0.0870703951481217,0.1192769436873
2,91,"diabetes",0.0822107042963197,0.115253557151573
1,92,"diabetes",0.0873543733696315,0.120326738137943
2,92,"diabetes",0.0822842225602852,0.116069410528809
1,93,"diabetes",0.087643216387931,0.121450733115477
2,93,"diabetes",0.0823790241850462,0.116975306691435
1,94,"diabetes",0.0879393723354227,0.12263272972424
2,94,"diabetes",0.0824943930722064,0.117955591820746
1,95,"diabetes",0.0882401745671155,0.123853646516817
2,95,"diabetes",0.0826216324908927,0.118982899579649
1,96,"diabetes",0.0885429202383641,0.125093641963589
2,96,"diabetes",0.0827520001788213,0.120028942829755
1,97,"diabetes",0.0888448692896188,0.126332067023466
2,97,"diabetes",0.0828767003935152,0.121064434339497
1,98,"diabetes",0.0891460065081698,0.127568630635834
2,98,"diabetes",0.082995706908385,0.122088943857498
1,99,"diabetes",0.0894481644229648,0.128817297980877
2,99,"diabetes",0.0831148843102534,0.123122123302041
1,100,"diabetes",0.0897513464936256,0.130078187532357
2,100,"diabetes",0.0832342328445049,0.124164046042502
1,0,"endometrial_cancer",0,0
2,0,"endometrial_cancer",0,0
1,1,"endometrial_cancer",0,0
2,1,"endometrial_cancer",0,0
1,2,"endometrial_cancer",0,0
2,2,"endometrial_cancer",0,0
1,3,"endometrial_cancer",0,0
2,3,"endometrial_cancer",0,0
1,4,"endometrial_cancer",0,0
2,4,"endometrial_cancer",0,0
1,5,"endometrial_cancer",0,0
2,5,"endometrial_cancer",0,0
1,6,"endometrial_cancer",0,0
2,6,"endometrial_cancer",0,0
1,7,"endometrial_cancer",0,0
2,7,"endometrial_cancer",0,0
1,8,"endometrial_cancer",0,0
2,8,"endometrial_cancer",0,0
1,9,"endometrial_cancer",0,0
2,9,"endometrial_cancer",0,0
1,10,"endometrial_cancer",0,0
2,10,"endometrial_cancer",0,0
1,11,"endometrial_cancer",0,0
2,11,"endometrial_cancer",0,0
1,12,"endometrial_cancer",0,0
2,12,"endometrial_cancer",0,0
1,13,"endometrial_cancer",0,0
2,13,"endometrial_cancer",0,0
1,14,"endometrial_cancer",0,0
2,14,"endometrial_cancer",0,0
1,15,"endometrial_cancer",0,0
2,15,"endometrial_cancer",0,0
1,16,"endometrial_cancer",0,0
2,16,"endometrial_cancer",0,0
1,17,"endometrial_cancer",0,0
2,17,"endometrial_cancer",0,0
1,18,"endometrial_cancer",0,0
2,18,"endometrial_cancer",0,0
1,19,"endometrial_cancer",0,0
2,19,"endometrial_cancer",0,0
1,20,"endometrial_cancer",0,0
2,20,"endometrial_cancer",0.0655784896108145,0.0737915204667226
1,21,"endometrial_cancer",0,0
2,21,"endometrial_cancer",0.0654457898049808,0.0736951275573753
1,22,"endometrial_cancer",0,0
2,22,"endometrial_cancer",0.0653133585207092,0.0735988605648395
1,23,"endometrial_cancer",0,0
2,23,"endometrial_cancer",0.0652008249500757,0.0735219569890339
1,24,"endometrial_cancer",0,0
2,24,"endometrial_cancer",0.0651080870877071,0.0734643563626003
1,25,"endometrial_cancer",0,0
2,25,"endometrial_cancer",0.0650056934261608,0.0733971964685534
1,26,"endometrial_cancer",0,0
2,26,"endometrial_cancer",0.0648643862605933,0.0732917280659162
1,27,"endometrial_cancer",0,0
2,27,"endometrial_cancer",0.0646552109436017,0.0731194086049244
1,28,"endometrial_cancer",0,0
2,28,"endometrial_cancer",0.0643243661720794,0.0728201881888294
1,29,"endometrial_cancer",0,0
2,29,"endometrial_cancer",0.0638929634402255,0.0724145762790157
1,30,"endometrial_cancer",0,0
2,30,"endometrial_cancer",0.0634435374789899,0.0719940261265254
1,31,"endometrial_cancer",0,0
2,31,"endometrial_cancer",0.0630565056267699,0.0716480541233027
1,32,"endometrial_cancer",0,0
2,32,"endometrial_cancer",0.0628104448666112,0.0714646070879238
1,33,"endometrial_cancer",0,0
2,33,"endometrial_cancer",0.0627374958971494,0.0714795457391099
1,34,"endometrial_cancer",0,0
2,34,"endometrial_cancer",0.0627839005669921,0.0716334586023733
1,35,"endometrial_cancer",0,0
2,35,"endometrial_cancer",0.062899093519225,0.0718712473436343
1,36,"endometrial_cancer",0,0
2,36,"endometrial_cancer",0.0630325151330022,0.0721375407215169
1,37,"endometrial_cancer",0,0
2,37,"endometrial_cancer",0.0631332608691817,0.0723762593854624
1,38,"endometrial_cancer",0,0
2,38,"endometrial_cancer",0.0632112652538044,0.0726024422022279
1,39,"endometrial_cancer",0,0
2,39,"endometrial_cancer",0.063300523868745,0.0728537836950796
1,40,"endometrial_cancer",0,0
2,40,"endometrial_cancer",0.0633859012922509,0.0731073959620036
1,41,"endometrial_cancer",0,0
2,41,"endometrial_cancer",0.0634521828033496,0.0733400789186822
1,42,"endometrial_cancer",0,0
2,42,"endometrial_cancer",0.0634841019594796,0.0735283500418847
1,43,"endometrial_cancer",0,0
2,43,"endometrial_cancer",0.0634889038109196,0.0736877139204199
1,44,"endometrial_cancer",0,0
2,44,"endometrial_cancer",0.0634804488402193,0.0738335592112023
1,45,"endometrial_cancer",0,0
2,45,"endometrial_cancer",0.0634533983928676,0.0739419409299413
1,46,"endometrial_cancer",0,0
2,46,"endometrial_cancer",0.063402436581903,0.0739888148465538
1,47,"endometrial_cancer",0,0
2,47,"endometrial_cancer",0.0633222881306069,0.0739501977976093
1,48,"endometrial_cancer",0,0
2,48,"endometrial_cancer",0.0631046464094597,0.0737607318225998
1,49,"endometrial_cancer",0,0
2,49,"endometrial_cancer",0.0627174692779283,0.0734373720295458
1,50,"endometrial_cancer",0,0
2,50,"endometrial_cancer",0.0622690713549178,0.0730791059733371
1,51,"endometrial_cancer",0,0
2,51,"endometrial_cancer",0.0618653041280554,0.0727832874335896
1,52,"endometrial_cancer",0,0
2,52,"endometrial_cancer",0.0616094086995503,0.0726458162984671
1,53,"endometrial_cancer",0,0
2,53,"endometrial_cancer",0.0615150802195749,0.072679750343429
1,54,"endometrial_cancer",0,0
2,54,"endometrial_cancer",0.0615122100693456,0.0728206727651053
1,55,"endometrial_cancer",0,0
2,55,"endometrial_cancer",0.0615774838360223,0.0730481663862317
1,56,"endometrial_cancer",0,0
2,56,"endometrial_cancer",0.0616877751886007,0.0733419163818689
1,57,"endometrial_cancer",0,0
2,57,"endometrial_cancer",0.0618199323881358,0.0736814936918707
1,58,"endometrial_cancer",0,0
2,58,"endometrial_cancer",0.0619755949728961,0.0740683373761474
1,59,"endometrial_cancer",0,0
2,59,"endometrial_cancer",0.0621706180697281,0.0745174795819046
1,60,"endometrial_cancer",0,0
2,60,"endometrial_cancer",0.0624031050910547,0.0750287902981108
1,61,"endometrial_cancer",0,0
2,61,"endometrial_cancer",0.0626711961871247,0.0756022632081237
1,62,"endometrial_cancer",0,0
2,62,"endometrial_cancer",0.0629730561359272,0.0762380103405018
1,63,"endometrial_cancer",0,0
2,63,"endometrial_cancer",0.0633281846303848,0.0769635445521532
1,64,"endometrial_cancer",0,0
2,64,"endometrial_cancer",0.0637390079098448,0.077782176674612
1,65,"endometrial_cancer",0,0
2,65,"endometrial_cancer",0.0641776534733029,0.0786568190833371
1,66,"endometrial_cancer",0,0
2,66,"endometrial_cancer",0.0646155318541911,0.0795488037672428
1,67,"endometrial_cancer",0,0
2,67,"endometrial_cancer",0.065023276391883,0.0804176995392219
1,68,"endometrial_cancer",0,0
2,68,"endometrial_cancer",0.0653501636741731,0.0812072766194068
1,69,"endometrial_cancer",0,0
2,69,"endometrial_cancer",0.0656146618041989,0.0819427248402466
1,70,"endometrial_cancer",0,0
2,70,"endometrial_cancer",0.0658917270253571,0.0827067824011117
1,71,"endometrial_cancer",0,0
2,71,"endometrial_cancer",0.0662576553856991,0.0835853629502393
1,72,"endometrial_cancer",0,0
2,72,"endometrial_cancer",0.0667906716302225,0.0846682994528715
1,73,"endometrial_cancer",0,0
2,73,"endometrial_cancer",0.0675113467752578,0.0859813473547108
1,74,"endometrial_cancer",0,0
2,74,"endometrial_cancer",0.0683732173025856,0.0874752214847401
1,75,"endometrial_cancer",0,0
2,75,"endometrial_cancer",0.0693559273495311,0.0891304890307795
1,76,"endometrial_cancer",0,0
2,76,"endometrial_cancer",0.0704384047485582,0.0909266103052261
1,77,"endometrial_cancer",0,0
2,77,"endometrial_cancer",0.0715984864401648,0.0928415163543908
1,78,"endometrial_cancer",0,0
2,78,"endometrial_cancer",0.0728153117933834,0.0948357239161752
1,79,"endometrial_cancer",0,0
2,79,"endometrial_cancer",0.0741093096713523,0.0969329710579835
1,80,"endometrial_cancer",0,0
2,80,"endometrial_cancer",0.0755213584612742,0.0992094183068822
1,81,"endometrial_cancer",0,0
2,81,"endometrial_cancer",0.0770955975278013,0.101748519001518
1,82,"endometrial_cancer",0,0
2,82,"endometrial_cancer",0.078880183606751,0.104642739444346
1,83,"endometrial_cancer",0,0
2,83,"endometrial_cancer",0.0806072941137339,0.107565138339998
1,84,"endometrial_cancer",0,0
